id,name,mac_address,serial_num,ip_address,dspec_id,zone_code,lang_code,is_active,cr_by,cr_dtimes,eff_dtimes
3000285,Dummy Printer 53,E8-5F-04-19-EF-D9,BS563Q2230933,,920,ORT,ara,TRUE,superadmin,now(),now()
3000286,Dummy Finger Print Scanner 54,49-AF-25-46-95-5C,BS563Q2230934,,165,ORT,ara,TRUE,superadmin,now(),now()
3000287,Dummy IRIS Scanner 54,A3-A3-5B-A3-3F-24,BS563Q2230935,,327,ORT,ara,TRUE,superadmin,now(),now()
3000288,Dummy Web Camera 54,34-D1-3A-A8-44-76,BS563Q2230936,,736,ORT,ara,TRUE,superadmin,now(),now()
3000289,Dummy Document Scanner 54,AB-C3-01-FA-5A-EA,BS563Q2230937,,801,ORT,ara,TRUE,superadmin,now(),now()
3000290,Dummy Printer 54,58-E8-70-CA-49-C8,BS563Q2230938,,920,ORT,ara,TRUE,superadmin,now(),now()
3000291,Dummy Finger Print Scanner 55,6A-44-E3-5E-44-8E,BS563Q2230939,,165,NTH,ara,TRUE,superadmin,now(),now()
3000292,Dummy IRIS Scanner 55,B2-27-C5-04-F1-A7,BS563Q2230940,,327,NTH,ara,TRUE,superadmin,now(),now()
3000293,Dummy Web Camera 55,22-0E-98-5F-39-31,BS563Q2230941,,736,NTH,ara,TRUE,superadmin,now(),now()
3000294,Dummy Document Scanner 55,C8-00-C8-E8-A0-F6,BS563Q2230942,,801,NTH,ara,TRUE,superadmin,now(),now()
3000295,Dummy Printer 55,50-B5-15-C3-7C-10,BS563Q2230943,,920,NTH,ara,TRUE,superadmin,now(),now()
3000296,Dummy Finger Print Scanner 56,56-F8-F3-9B-B9-C8,BS563Q2230944,,165,NTH,ara,TRUE,superadmin,now(),now()
3000297,Dummy IRIS Scanner 56,1A-0C-BF-20-FD-51,BS563Q2230945,,327,NTH,ara,TRUE,superadmin,now(),now()
3000298,Dummy Web Camera 56,21-4A-E6-A3-CA-BC,BS563Q2230946,,736,NTH,ara,TRUE,superadmin,now(),now()
3000299,Dummy Document Scanner 56,D4-78-E3-0F-E0-B9,BS563Q2230947,,801,NTH,ara,TRUE,superadmin,now(),now()
3000300,Dummy Printer 56,0E-9F-BF-0E-05-8E,BS563Q2230948,,920,NTH,ara,TRUE,superadmin,now(),now()
3000301,Dummy Finger Print Scanner 57,B2-17-CC-39-1B-2F,BS563Q2230949,,165,NTH,ara,TRUE,superadmin,now(),now()
3000302,Dummy IRIS Scanner 57,E2-EC-3A-53-8F-23,BS563Q2230950,,327,NTH,ara,TRUE,superadmin,now(),now()
3000303,Dummy Web Camera 57,E3-1E-89-D3-CE-A8,BS563Q2230951,,736,NTH,ara,TRUE,superadmin,now(),now()
3000304,Dummy Document Scanner 57,BE-2C-94-B7-69-49,BS563Q2230952,,801,NTH,ara,TRUE,superadmin,now(),now()
3000305,Dummy Printer 57,39-CB-8F-F6-20-5A,BS563Q2230953,,920,NTH,ara,TRUE,superadmin,now(),now()
3000306,Dummy Finger Print Scanner 58,A2-D6-07-EB-50-7E,BS563Q2230954,,165,NTH,ara,TRUE,superadmin,now(),now()
3000307,Dummy IRIS Scanner 58,42-6B-CA-4F-31-BC,BS563Q2230955,,327,NTH,ara,TRUE,superadmin,now(),now()
3000308,Dummy Web Camera 58,0A-22-A7-C4-99-AA,BS563Q2230956,,736,NTH,ara,TRUE,superadmin,now(),now()
3000309,Dummy Document Scanner 58,09-56-9D-4E-FA-9B,BS563Q2230957,,801,NTH,ara,TRUE,superadmin,now(),now()
3000310,Dummy Printer 58,4D-B8-E6-4E-06-0A,BS563Q2230958,,920,NTH,ara,TRUE,superadmin,now(),now()
3000311,Dummy Finger Print Scanner 59,85-BB-97-4B-14-05,SZ5912878988,,165,STH,ara,TRUE,superadmin,now(),now()
3000312,Dummy IRIS Scanner 59,CD-27-9D-D6-F4-7B,HI5265090311,,327,STH,ara,TRUE,superadmin,now(),now()
3000313,Dummy Web Camera 59,6B-D5-10-4B-3A-9E,AT8075685650,,736,STH,ara,TRUE,superadmin,now(),now()
3000314,Dummy Document Scanner 59,05-0C-BB-36-3D-AA,LN7315782625,,801,STH,ara,TRUE,superadmin,now(),now()
3000315,Dummy Printer 59,BC-34-3E-E4-40-0D,AO3450786448,,920,STH,ara,TRUE,superadmin,now(),now()
3000316,Dummy Finger Print Scanner 60,8C-AE-12-9B-53-45,DF7558920652,,165,STH,ara,TRUE,superadmin,now(),now()
3000317,Dummy IRIS Scanner 60,D4-98-44-DD-AA-F1,CX8481464983,,327,STH,ara,TRUE,superadmin,now(),now()
3000318,Dummy Web Camera 60,F2-26-5C-A9-88-63,HH7574636597,,736,STH,ara,TRUE,superadmin,now(),now()
3000319,Dummy Document Scanner 60,2B-B1-C9-70-9D-DA,MD1908452896,,801,STH,ara,TRUE,superadmin,now(),now()
3000320,Dummy Printer 60,94-E0-20-B1-C1-11,EN4812780307,,920,STH,ara,TRUE,superadmin,now(),now()
3000321,Dummy Finger Print Scanner 61,D7-88-E6-E4-9B-33,TZ5054770527,,165,STH,ara,TRUE,superadmin,now(),now()
3000322,Dummy IRIS Scanner 61,A7-64-1C-BF-97-C2,BB6657350993,,327,STH,ara,TRUE,superadmin,now(),now()
3000323,Dummy Web Camera 61,26-52-CA-B8-4B-CA,WI2193714914,,736,STH,ara,TRUE,superadmin,now(),now()
3000324,Dummy Document Scanner 61,D6-0B-0F-FC-D0-B8,AX1527799079,,801,STH,ara,TRUE,superadmin,now(),now()
3000325,Dummy Printer 61,DE-34-78-77-7E-ED,ER3031383650,,920,STH,ara,TRUE,superadmin,now(),now()
3000326,Dummy Finger Print Scanner 62,DC-E5-9C-A8-84-AB,UF1684233760,,165,STH,ara,TRUE,superadmin,now(),now()
3000327,Dummy IRIS Scanner 62,DC-66-E1-05-EF-66,UI1565192902,,327,STH,ara,TRUE,superadmin,now(),now()
3000328,Dummy Web Camera 62,2D-F1-90-89-64-AC,DJ2032361963,,736,STH,ara,TRUE,superadmin,now(),now()
3000329,Dummy Document Scanner 62,91-16-2F-35-1F-9F,RU3582050357,,801,STH,ara,TRUE,superadmin,now(),now()
3000330,Dummy Printer 62,CB-B1-03-83-80-1D,RB2496727160,,920,STH,ara,TRUE,superadmin,now(),now()
3000331,Dummy Finger Print Scanner 63,11-FB-CF-6A-BF-29,JN7935692567,,165,STH,ara,TRUE,superadmin,now(),now()
3000332,Dummy IRIS Scanner 63,6D-A3-60-2E-B8-2F,RI8899475915,,327,STH,ara,TRUE,superadmin,now(),now()
3000333,Dummy Web Camera 63,08-4B-68-23-1A-E6,VK7923826383,,736,STH,ara,TRUE,superadmin,now(),now()
3000334,Dummy Document Scanner 63,DE-BE-02-60-64-4D,BB4283888901,,801,STH,ara,TRUE,superadmin,now(),now()
3000335,Dummy Printer 63,BC-B8-7F-F8-2F-30,WO3546102256,,920,STH,ara,TRUE,superadmin,now(),now()
3000336,Dummy Finger Print Scanner 64,52-D5-92-5A-27-04,DB5096746741,,165,STH,ara,TRUE,superadmin,now(),now()
3000337,Dummy IRIS Scanner 64,BB-DC-5F-96-F3-27,UV7414544701,,327,STH,ara,TRUE,superadmin,now(),now()
3000338,Dummy Web Camera 64,77-A4-F0-6A-C6-53,WE2561122989,,736,STH,ara,TRUE,superadmin,now(),now()
3000339,Dummy Document Scanner 64,85-90-5D-B6-99-BC,FT1784603649,,801,STH,ara,TRUE,superadmin,now(),now()
3000340,Dummy Printer 64,D0-18-F8-41-82-E9,DO4062011061,,920,STH,ara,TRUE,superadmin,now(),now()
3000341,Dummy Finger Print Scanner 65,A1-67-FA-CB-41-6E,DN3548264249,,165,STH,ara,TRUE,superadmin,now(),now()
3000342,Dummy IRIS Scanner 65,F1-5B-C5-0D-9F-BE,ZI2242766000,,327,STH,ara,TRUE,superadmin,now(),now()
3000343,Dummy Web Camera 65,95-79-72-7A-5B-6E,MA7270334265,,736,STH,ara,TRUE,superadmin,now(),now()
3000344,Dummy Document Scanner 65,3C-C6-D3-F1-53-3C,FB6116082405,,801,STH,ara,TRUE,superadmin,now(),now()
3000345,Dummy Printer 65,55-67-1D-45-37-70,DZ7142509674,,920,STH,ara,TRUE,superadmin,now(),now()
3000346,Dummy Finger Print Scanner 66,12-34-54-1F-8B-27,BO1768868231,,165,STH,ara,TRUE,superadmin,now(),now()
3000347,Dummy IRIS Scanner 66,D6-F9-DE-3C-BE-96,CG5635868300,,327,STH,ara,TRUE,superadmin,now(),now()
3000348,Dummy Web Camera 66,AA-D8-DC-3A-0A-A8,AQ8028890156,,736,STH,ara,TRUE,superadmin,now(),now()
3000349,Dummy Document Scanner 66,0D-1B-B0-5A-D9-98,KM7656759005,,801,STH,ara,TRUE,superadmin,now(),now()
3000350,Dummy Printer 66,FA-60-AC-D0-54-1C,OZ8730264911,,920,STH,ara,TRUE,superadmin,now(),now()
3000351,Dummy Finger Print Scanner 67,B3-62-78-07-D4-D1,H483Y8886310688,,165,STH,ara,TRUE,superadmin,now(),now()
3000352,Dummy IRIS Scanner 67,F8-69-DF-BD-EB-C9,B776W5630307647,,327,STH,ara,TRUE,superadmin,now(),now()
3000353,Dummy Web Camera 67,1C-4E-80-B6-91-B3,B246I8156039605,,736,STH,ara,TRUE,superadmin,now(),now()
3000354,Dummy Document Scanner 67,66-2B-AA-8E-9C-1F,G690G1834407489,,801,STH,ara,TRUE,superadmin,now(),now()
3000355,Dummy Printer 67,6C-23-A2-93-6A-0B,P343P4018421761,,920,STH,ara,TRUE,superadmin,now(),now()
3000356,Dummy Finger Print Scanner 68,CA-C8-B9-70-86-7C,K612T5314409163,,165,STH,ara,TRUE,superadmin,now(),now()
3000357,Dummy IRIS Scanner 68,ED-E0-CF-F5-84-20,T808S5482593162,,327,STH,ara,TRUE,superadmin,now(),now()
3000358,Dummy Web Camera 68,44-76-FB-84-B7-5E,T440H8141411995,,736,STH,ara,TRUE,superadmin,now(),now()
3000359,Dummy Document Scanner 68,EB-90-BA-9D-14-57,G748F4262964694,,801,STH,ara,TRUE,superadmin,now(),now()
3000360,Dummy Printer 68,F1-C5-13-C3-34-9F,I611V8660869757,,920,STH,ara,TRUE,superadmin,now(),now()
3000361,Dummy Finger Print Scanner 69,C5-DE-A4-58-43-39,L243F8897104972,,165,STH,ara,TRUE,superadmin,now(),now()
3000362,Dummy IRIS Scanner 69,F1-D5-0B-6B-E4-B4,O161L4899257251,,327,STH,ara,TRUE,superadmin,now(),now()
3000363,Dummy Web Camera 69,46-BA-9D-E8-60-C0,E660M4336426527,,736,STH,ara,TRUE,superadmin,now(),now()
3000364,Dummy Document Scanner 69,14-69-34-B7-21-BB,N657J6419459427,,801,STH,ara,TRUE,superadmin,now(),now()
3000365,Dummy Printer 69,BA-DE-90-AF-C4-6E,R169V3235864050,,920,STH,ara,TRUE,superadmin,now(),now()
3000366,Dummy Finger Print Scanner 70,8D-28-4B-A7-F6-98,M262X1515179346,,165,STH,ara,TRUE,superadmin,now(),now()
3000367,Dummy IRIS Scanner 70,0F-ED-8F-0F-94-88,H706H5247430756,,327,STH,ara,TRUE,superadmin,now(),now()
3000368,Dummy Web Camera 70,F2-D9-F8-92-F6-FB,U178N6742928759,,736,STH,ara,TRUE,superadmin,now(),now()
3000369,Dummy Document Scanner 70,76-24-19-E2-8E-30,Z405J2389264415,,801,STH,ara,TRUE,superadmin,now(),now()
3000370,Dummy Printer 70,D1-2C-D9-BA-5F-FE,J499B8422627284,,920,STH,ara,TRUE,superadmin,now(),now()
3000371,Dummy Finger Print Scanner 71,7D-8B-8C-F7-26-BB,YZ492N3059198,,165,STH,ara,TRUE,superadmin,now(),now()
3000372,Dummy IRIS Scanner 71,C7-03-1E-07-09-43,PQ446G6258097,,327,STH,ara,TRUE,superadmin,now(),now()
3000373,Dummy Web Camera 71,2D-42-6A-88-DD-D3,AX316T7845651,,736,STH,ara,TRUE,superadmin,now(),now()
3000374,Dummy Document Scanner 71,51-D0-3D-0C-C8-9A,DN852J1882098,,801,STH,ara,TRUE,superadmin,now(),now()
3000375,Dummy Printer 71,15-0E-16-DC-5D-EF,NZ835F8845883,,920,STH,ara,TRUE,superadmin,now(),now()
3000376,Dummy Finger Print Scanner 72,A1-14-9D-DB-BB-3D,YH676L1553087,,165,NTH,ara,TRUE,superadmin,now(),now()
3000377,Dummy IRIS Scanner 72,11-12-FC-9B-04-32,FA289M3966558,,327,NTH,ara,TRUE,superadmin,now(),now()
3000378,Dummy Web Camera 72,CC-36-6D-22-37-F3,MW885R6611606,,736,NTH,ara,TRUE,superadmin,now(),now()
3000379,Dummy Document Scanner 72,B0-64-72-AC-0A-6A,JN394V7692882,,801,NTH,ara,TRUE,superadmin,now(),now()
3000380,Dummy Printer 72,97-87-6F-EC-D7-2E,TI722K3165298,,920,NTH,ara,TRUE,superadmin,now(),now()
3000381,Dummy Finger Print Scanner 73,11-04-C3-F8-D8-9A,FX732Z5252370,,165,NTH,ara,TRUE,superadmin,now(),now()
3000382,Dummy IRIS Scanner 73,47-B4-B3-4D-BB-45,VT734N2769444,,327,NTH,ara,TRUE,superadmin,now(),now()
3000383,Dummy Web Camera 73,E6-CC-ED-F7-13-AA,IH388E6791241,,736,NTH,ara,TRUE,superadmin,now(),now()
3000384,Dummy Document Scanner 73,CE-18-A0-46-C1-CD,PU384C8678345,,801,NTH,ara,TRUE,superadmin,now(),now()
3000385,Dummy Printer 73,E2-97-2C-0D-4B-94,AV518P2059074,,920,NTH,ara,TRUE,superadmin,now(),now()
3000386,Dummy Finger Print Scanner 74,8D-9E-FE-F1-6F-5C,SJ775T2287964,,165,NTH,ara,TRUE,superadmin,now(),now()
3000387,Dummy IRIS Scanner 74,1E-3D-C6-B4-1D-AC,ZY329F5640668,,327,NTH,ara,TRUE,superadmin,now(),now()
3000388,Dummy Web Camera 74,77-DE-3A-37-F4-32,IB165Z6892288,,736,NTH,ara,TRUE,superadmin,now(),now()
3000389,Dummy Document Scanner 74,A4-CF-07-60-F5-FC,XE377J6801010,,801,NTH,ara,TRUE,superadmin,now(),now()
3000390,Dummy Printer 74,68-CC-E0-08-41-17,IQ882Q6278156,,920,NTH,ara,TRUE,superadmin,now(),now()
3000391,Dummy Finger Print Scanner 75,79-2F-A1-5B-DC-EC,BS563Q2230804,,165,NTH,ara,TRUE,superadmin,now(),now()
3000392,Dummy IRIS Scanner 75,61-AF-DD-71-76-13,XU671G7312815,,327,NTH,ara,TRUE,superadmin,now(),now()
3000393,Dummy Web Camera 75,08-8F-D4-67-4E-8C,SB834K3080420,,736,NTH,ara,TRUE,superadmin,now(),now()
3000394,Dummy Document Scanner 75,AA-7D-AE-1C-95-EF,KW333J2523776,,801,NTH,ara,TRUE,superadmin,now(),now()
3000395,Dummy Printer 75,CB-35-36-DE-9D-34,KJ648K5456084,,920,NTH,ara,TRUE,superadmin,now(),now()
3000396,Dummy Finger Print Scanner 76,83-1B-1B-74-80-E6,RH222S2351338,,165,NTH,ara,TRUE,superadmin,now(),now()
3000397,Dummy IRIS Scanner 76,04-FB-9C-F4-20-16,AA786R5772199,,327,NTH,ara,TRUE,superadmin,now(),now()
3000398,Dummy Web Camera 76,8C-47-48-94-F8-F8,SJ862K6197796,,736,NTH,ara,TRUE,superadmin,now(),now()
3000399,Dummy Document Scanner 76,3A-66-80-DF-85-BB,VE405O4816514,,801,NTH,ara,TRUE,superadmin,now(),now()
3000400,Dummy Printer 76,1A-BB-E3-3C-99-E4,ED802X3300579,,920,NTH,ara,TRUE,superadmin,now(),now()
3000401,Dummy Finger Print Scanner 77,CF-A6-88-9E-27-05,ZI375X3875683,,165,NTH,ara,TRUE,superadmin,now(),now()
3000402,Dummy IRIS Scanner 77,D7-1C-EA-96-5B-38,KT263N5154443,,327,NTH,ara,TRUE,superadmin,now(),now()
3000403,Dummy Web Camera 77,4E-F1-04-0F-AB-8B,AW604H6874275,,736,NTH,ara,TRUE,superadmin,now(),now()
3000404,Dummy Document Scanner 77,2C-7F-26-A8-4F-82,EW360W2704287,,801,NTH,ara,TRUE,superadmin,now(),now()
3000405,Dummy Printer 77,8C-E1-1A-A5-72-9F,FL612W3231218,,920,NTH,ara,TRUE,superadmin,now(),now()
3000406,Dummy Finger Print Scanner 78,A1-73-EE-D2-DC-90,LI307K6244635,,165,NTH,ara,TRUE,superadmin,now(),now()
3000407,Dummy IRIS Scanner 78,95-E6-66-FB-BC-CB,NO281K8273556,,327,NTH,ara,TRUE,superadmin,now(),now()
3000408,Dummy Web Camera 78,91-18-5A-B4-C1-CB,VL347T8888447,,736,NTH,ara,TRUE,superadmin,now(),now()
3000409,Dummy Document Scanner 78,FD-68-06-74-5B-1B,TN262J8370270,,801,NTH,ara,TRUE,superadmin,now(),now()
3000410,Dummy Printer 78,4C-D6-9C-DB-B4-CC,IX248Z5303484,,920,NTH,ara,TRUE,superadmin,now(),now()
3000411,Dummy Finger Print Scanner 79,7F-91-FB-EC-02-B2,SZ5912878989,,165,NTH,ara,TRUE,superadmin,now(),now()
3000412,Dummy IRIS Scanner 79,7F-E0-CC-F9-4D-FC,SZ5912878990,,327,NTH,ara,TRUE,superadmin,now(),now()
3000413,Dummy Web Camera 79,43-85-ED-59-95-AD,SZ5912878991,,736,NTH,ara,TRUE,superadmin,now(),now()
3000414,Dummy Document Scanner 79,3B-5D-36-FE-2D-09,SZ5912878992,,801,NTH,ara,TRUE,superadmin,now(),now()
3000415,Dummy Printer 79,7A-E6-6B-3A-30-C4,SZ5912878993,,920,NTH,ara,TRUE,superadmin,now(),now()
3000416,Dummy Finger Print Scanner 80,BC-59-89-1F-57-1A,SZ5912878994,,165,NTH,ara,TRUE,superadmin,now(),now()
3000417,Dummy IRIS Scanner 80,68-68-A7-82-76-CC,SZ5912878995,,327,NTH,ara,TRUE,superadmin,now(),now()
3000418,Dummy Web Camera 80,61-5E-47-8C-7B-C2,SZ5912878996,,736,NTH,ara,TRUE,superadmin,now(),now()
3000419,Dummy Document Scanner 80,22-7B-09-19-D7-C7,SZ5912878997,,801,NTH,ara,TRUE,superadmin,now(),now()
3000420,Dummy Printer 80,E9-B9-77-10-69-57,JN7935692568,,920,NTH,ara,TRUE,superadmin,now(),now()
3000421,Dummy Finger Print Scanner 81,EC-90-5E-C5-76-84,JN7935692569,,165,NTH,ara,TRUE,superadmin,now(),now()
3000422,Dummy IRIS Scanner 81,40-79-3B-A5-6F-12,JN7935692570,,327,NTH,ara,TRUE,superadmin,now(),now()
3000423,Dummy Web Camera 81,BF-02-DD-BF-72-F1,JN7935692571,,736,NTH,ara,TRUE,superadmin,now(),now()
3000424,Dummy Document Scanner 81,7B-7C-F4-68-E9-98,JN7935692572,,801,NTH,ara,TRUE,superadmin,now(),now()
3000425,Dummy Printer 81,22-21-BB-C3-05-59,JN7935692573,,920,NTH,ara,TRUE,superadmin,now(),now()
3000426,Dummy Finger Print Scanner 82,BD-1F-E1-C4-52-AA,JN7935692574,,165,NTH,ara,TRUE,superadmin,now(),now()
3000427,Dummy IRIS Scanner 82,F5-F8-6E-16-39-82,JN7935692575,,327,NTH,ara,TRUE,superadmin,now(),now()
3000428,Dummy Web Camera 82,78-CC-3D-6D-FD-1D,JN7935692576,,736,NTH,ara,TRUE,superadmin,now(),now()
3000429,Dummy Document Scanner 82,73-4D-AF-D8-54-59,H483Y8886320689,,801,NTH,ara,TRUE,superadmin,now(),now()
3000430,Dummy Printer 82,47-E7-76-10-5E-7B,H483Y8886330690,,920,NTH,ara,TRUE,superadmin,now(),now()
3000431,Dummy Finger Print Scanner 83,B7-F0-0C-30-70-E7,H483Y8886340691,,165,NTH,ara,TRUE,superadmin,now(),now()
3000432,Dummy IRIS Scanner 83,3D-CF-71-BC-6B-CE,H483Y8886350692,,327,NTH,ara,TRUE,superadmin,now(),now()
3000433,Dummy Web Camera 83,F3-E0-54-EF-38-55,H483Y8886360693,,736,NTH,ara,TRUE,superadmin,now(),now()
3000434,Dummy Document Scanner 83,14-A5-CC-0D-6D-3E,H483Y8886370694,,801,NTH,ara,TRUE,superadmin,now(),now()
3000435,Dummy Printer 83,99-1B-4A-C8-40-CE,H483Y8886380695,,920,NTH,ara,TRUE,superadmin,now(),now()
3000436,Dummy Finger Print Scanner 84,FD-E1-A6-F5-7B-22,H483Y8886390696,,165,STH,ara,TRUE,superadmin,now(),now()
3000437,Dummy IRIS Scanner 84,56-5D-97-76-13-D4,H483Y8886390697,,327,STH,ara,TRUE,superadmin,now(),now()
3000438,Dummy Web Camera 84,00-7E-9C-5F-D4-6B,YZ492N3059199,,736,STH,ara,TRUE,superadmin,now(),now()
3000439,Dummy Document Scanner 84,68-FA-50-36-8F-4F,YZ492N3059190,,801,STH,ara,TRUE,superadmin,now(),now()
3000440,Dummy Printer 84,8A-56-30-38-F3-6B,YZ492N3059191,,920,STH,ara,TRUE,superadmin,now(),now()
3000441,Dummy Finger Print Scanner 85,D8-DE-E5-0B-0E-FB,YZ492N3059192,,165,STH,ara,TRUE,superadmin,now(),now()
3000442,Dummy IRIS Scanner 85,06-54-57-AA-D8-27,YZ492N3059193,,327,STH,ara,TRUE,superadmin,now(),now()
3000443,Dummy Web Camera 85,55-11-25-DC-AD-A3,YZ492N3059194,,736,STH,ara,TRUE,superadmin,now(),now()
3000444,Dummy Document Scanner 85,50-3C-0A-00-48-96,YZ492N3059195,,801,STH,ara,TRUE,superadmin,now(),now()
3000445,Dummy Printer 85,5E-24-40-CF-F2-A3,YZ492N3059196,,920,STH,ara,TRUE,superadmin,now(),now()
3000446,Dummy Finger Print Scanner 86,FC-47-29-B5-89-F0,YZ492N3059197,,165,STH,ara,TRUE,superadmin,now(),now()
3000447,Dummy IRIS Scanner 86,23-CE-71-BA-BA-1D,BS563Q2230805,,327,STH,ara,TRUE,superadmin,now(),now()
3000448,Dummy Web Camera 86,13-58-64-3B-93-81,BS563Q2230806,,736,STH,ara,TRUE,superadmin,now(),now()
3000449,Dummy Document Scanner 86,8A-B5-F1-CB-D1-F0,BS563Q2230807,,801,STH,ara,TRUE,superadmin,now(),now()
3000450,Dummy Printer 86,E5-49-B2-0D-06-B5,BS563Q2230808,,920,STH,ara,TRUE,superadmin,now(),now()
3000451,Dummy Finger Print Scanner 87,F9-42-11-AC-26-97,BS563Q2230809,,165,STH,ara,TRUE,superadmin,now(),now()
3000452,Dummy IRIS Scanner 87,9C-C9-7F-A3-3F-DD,BS563Q2230810,,327,STH,ara,TRUE,superadmin,now(),now()
3000453,Dummy Web Camera 87,CD-E5-93-66-5D-1E,BS563Q2230811,,736,STH,ara,TRUE,superadmin,now(),now()
3000454,Dummy Document Scanner 87,CA-BE-9C-DD-6A-7A,BS563Q2230812,,801,STH,ara,TRUE,superadmin,now(),now()
3000455,Dummy Printer 87,57-8C-B6-27-5B-18,BS563Q2230813,,920,STH,ara,TRUE,superadmin,now(),now()
3000456,Dummy Finger Print Scanner 88,D6-15-AC-80-6B-86,BS563Q2230814,,165,STH,ara,TRUE,superadmin,now(),now()
3000457,Dummy IRIS Scanner 88,6D-58-E2-DF-74-34,BS563Q2230815,,327,STH,ara,TRUE,superadmin,now(),now()
3000458,Dummy Web Camera 88,E2-A8-56-86-15-30,BS563Q2230816,,736,STH,ara,TRUE,superadmin,now(),now()
3000459,Dummy Document Scanner 88,72-E8-B9-FD-63-65,BS563Q2230817,,801,STH,ara,TRUE,superadmin,now(),now()
3000460,Dummy Printer 88,D3-F3-A4-50-AD-12,BS563Q2230818,,920,STH,ara,TRUE,superadmin,now(),now()
3000461,Dummy Finger Print Scanner 89,06-16-D0-0B-A6-E4,BS563Q2230819,,165,STH,ara,TRUE,superadmin,now(),now()
3000462,Dummy IRIS Scanner 89,21-78-45-AC-E9-20,BS563Q2230820,,327,STH,ara,TRUE,superadmin,now(),now()
3000463,Dummy Web Camera 89,3C-E8-87-99-DB-FA,BS563Q2230821,,736,STH,ara,TRUE,superadmin,now(),now()
3000464,Dummy Document Scanner 89,BF-55-53-98-40-08,BS563Q2230822,,801,STH,ara,TRUE,superadmin,now(),now()
3000465,Dummy Printer 89,5A-43-36-46-22-EB,BS563Q2230823,,920,STH,ara,TRUE,superadmin,now(),now()
3000466,Dummy Finger Print Scanner 90,80-75-40-E8-CA-24,BS563Q2230824,,165,STH,ara,TRUE,superadmin,now(),now()
3000467,Dummy IRIS Scanner 90,0E-1A-14-4A-6D-3A,BS563Q2230825,,327,STH,ara,TRUE,superadmin,now(),now()
3000468,Dummy Web Camera 90,65-13-7F-0F-F7-53,BS563Q2230826,,736,STH,ara,TRUE,superadmin,now(),now()
3000469,Dummy Document Scanner 90,73-C4-DE-8E-C9-8D,BS563Q2230827,,801,STH,ara,TRUE,superadmin,now(),now()
3000470,Dummy Printer 90,EC-74-AB-E0-0F-38,BS563Q2230828,,920,STH,ara,TRUE,superadmin,now(),now()
3000471,Dummy Finger Print Scanner 91,C4-AC-0F-90-C1-30,BS563Q2230829,,165,STH,ara,TRUE,superadmin,now(),now()
3000472,Dummy IRIS Scanner 91,B4-37-F2-E5-22-ED,BS563Q2230830,,327,STH,ara,TRUE,superadmin,now(),now()
3000473,Dummy Web Camera 91,C7-E2-54-A1-94-D9,BS563Q2230831,,736,STH,ara,TRUE,superadmin,now(),now()
3000474,Dummy Document Scanner 91,36-90-7D-03-13-A0,BS563Q2230832,,801,STH,ara,TRUE,superadmin,now(),now()
3000475,Dummy Printer 91,69-58-B3-68-B4-A0,BS563Q2230833,,920,STH,ara,TRUE,superadmin,now(),now()
3000476,Dummy Finger Print Scanner 92,94-12-8F-BC-54-CD,BS563Q2230834,,165,STH,ara,TRUE,superadmin,now(),now()
3000477,Dummy IRIS Scanner 92,1C-02-FA-35-38-EF,BS563Q2230835,,327,STH,ara,TRUE,superadmin,now(),now()
3000478,Dummy Web Camera 92,C4-77-81-71-58-3D,BS563Q2230836,,736,STH,ara,TRUE,superadmin,now(),now()
3000479,Dummy Document Scanner 92,7E-9D-35-A4-1A-71,BS563Q2230837,,801,STH,ara,TRUE,superadmin,now(),now()
3000480,Dummy Printer 92,4A-68-24-7E-8E-51,BS563Q2230838,,920,STH,ara,TRUE,superadmin,now(),now()
3000481,Dummy Finger Print Scanner 93,FC-24-56-1C-4B-97,BS563Q2230839,,165,STH,ara,TRUE,superadmin,now(),now()
3000482,Dummy IRIS Scanner 93,03-C2-D3-32-D9-AF,BS563Q2230840,,327,STH,ara,TRUE,superadmin,now(),now()
3000483,Dummy Web Camera 93,E1-E6-F3-7E-0A-25,BS563Q2230841,,736,STH,ara,TRUE,superadmin,now(),now()
3000484,Dummy Document Scanner 93,03-14-EB-CF-E8-1C,BS563Q2230842,,801,STH,ara,TRUE,superadmin,now(),now()
3000485,Dummy Printer 93,B4-E8-D8-7B-95-28,BS563Q2230843,,920,STH,ara,TRUE,superadmin,now(),now()
3000486,Dummy Finger Print Scanner 94,09-7D-E8-7D-8E-85,BS563Q2230844,,165,STH,ara,TRUE,superadmin,now(),now()
3000487,Dummy IRIS Scanner 94,76-15-33-6D-2E-1B,BS563Q2230845,,327,STH,ara,TRUE,superadmin,now(),now()
3000488,Dummy Web Camera 94,A0-0A-65-B6-E3-3C,BS563Q2230846,,736,STH,ara,TRUE,superadmin,now(),now()
3000489,Dummy Document Scanner 94,BA-A3-82-9F-8A-5B,BS563Q2230847,,801,STH,ara,TRUE,superadmin,now(),now()
3000490,Dummy Printer 94,EB-80-9A-B3-AB-E0,BS563Q2230848,,920,STH,ara,TRUE,superadmin,now(),now()
3000491,Dummy Finger Print Scanner 95,09-6F-C9-B7-35-BB,BS563Q2230849,,165,STH,ara,TRUE,superadmin,now(),now()
3000492,Dummy IRIS Scanner 95,84-B0-E0-CC-B4-C4,BS563Q2230850,,327,STH,ara,TRUE,superadmin,now(),now()
